 Note: The transition dipole moments reported below only correspond to spatial part, the spin part is not taken into account!

 Ground state electric dipole moment in X,Y,Z:    0.000275    0.000170   -0.000000 a.u.

 Transition electric dipole moment between ground state (0) and excited states (a.u.)
     i     j         X             Y             Z        Diff.(eV)   Oscil.str
    11   143     0.0001467    -0.0002377    -0.0000000     6.08110     0.00000
    11   144    -0.0000000     0.0000000    -0.0000008     6.09400     0.00000
    11   145    -0.0000000    -0.0000000    -0.0000433     6.10960     0.00000
    11   146    -0.0013013    -0.0006666     0.0000000     6.11120     0.00000
    11   147     0.0010581     0.0006396     0.0000000     6.16730     0.00000
    11   148    -0.0000000    -0.0000000     0.0000000     6.17620     0.00000
    11   149    -0.1625128     0.2630293    -0.0000000     6.21980     0.01457
    11   150     0.0000000    -0.0000000     0.0000001     6.23360     0.00000
    11   151    -0.0000000    -0.0000000    -0.0000000     6.24340     0.00000
    11   152     0.0000000     0.0000000     0.0583389     6.27550     0.00052
    11   153     0.0002574     0.0001599     0.0000000     6.31790     0.00000
    11   154     0.0000000    -0.0000000    -0.0003469     6.35040     0.00000
    11   155    -0.0153066    -0.0094335     0.0000000     6.35080     0.00005
    11   156     0.0000000    -0.0000000     0.0000000     6.38840     0.00000
    11   157    -0.0000000    -0.0000000     0.0046891     6.43230     0.00000
    11   158    -0.0000000     0.0000000     0.0000020     6.43810     0.00000
    11   159     0.0275152     0.0169320    -0.0000000     6.45690     0.00017
    11   160     0.0000000    -0.0000000     0.0001603     6.49340     0.00000
    11   161    -0.0000000    -0.0000000     0.0738315     6.51130     0.00087
    11   162     0.0000000    -0.0000000    -0.0000562     6.53660     0.00000
    11   163     0.0000000     0.0000000    -0.0996846     6.55740     0.00160
    11   164     0.0280921    -0.0454709     0.0000000     6.58550     0.00046
    11   165     0.0002005    -0.0003257     0.0000000     6.61470     0.00000
    11   166    -0.0000000    -0.0000000     0.0196981     6.62490     0.00006
    11   167     0.0000000     0.0000000    -0.0000027     6.62610     0.00000
    11   168    -0.0000437    -0.0000271     0.0000000     6.63410     0.00000
    11   169    -0.0000000     0.0000000     0.0000243     6.67910     0.00000
    11   170    -0.0000000    -0.0000000     0.0000001     6.70050     0.00000
    11   171    -0.0000000     0.0000000     0.0000004     6.71320     0.00000
    11   172    -0.0000000     0.0000000    -0.0000002     6.71340     0.00000
    11   173    -0.0000000     0.0000000     0.0000734     6.72670     0.00000
    11   174     0.0279270    -0.0451936     0.0000000     6.76600     0.00047
    11   175    -0.0000000    -0.0000000     0.0188945     6.85020     0.00006
    11   176     0.0000000    -0.0000000     0.0000009     6.87350     0.00000
    11   177    -0.0073897    -0.0045663     0.0000000     6.88910     0.00001
    11   178     0.0000000    -0.0000000    -0.0000123     6.96250     0.00000
    11   179    -0.0175957     0.0284597    -0.0000000     7.01950     0.00019
    11   180    -0.0001861    -0.0001150    -0.0000000     7.05850     0.00000
    11   181    -0.0000000     0.0000000    -0.0000021     7.06610     0.00000
    11   182     0.0000201    -0.0000329    -0.0000000     7.07650     0.00000
    11   183     0.0000000    -0.0000000    -0.0414059     7.11680     0.00030
    11   184     0.0000000     0.0000000     0.0000038     7.15900     0.00000
    11   185     0.0455629    -0.0735008     0.0000000     7.16880     0.00131
    11   186    -0.0000000     0.0000000     0.0000021     7.21860     0.00000
    11   187     0.0062514     0.0038596    -0.0000000     7.22680     0.00001
    11   188    -0.3672745    -0.2269841     0.0000000     7.24400     0.03308
    11   189    -0.0000000     0.0000000    -0.0000011     7.24680     0.00000
    11   190    -0.0014825     0.0027031    -0.0000000     7.30010     0.00000
    11   191     0.0000000    -0.0000000     0.0000024     7.31530     0.00000
    11   192     0.0001464    -0.0002337    -0.0000000     7.35380     0.00000
    11   193     0.0000000     0.0000000     0.0612893     7.38220     0.00068
    11   194     0.0000000    -0.0000000     0.0000034     7.39890     0.00000
    11   195     0.0000783    -0.0001349    -0.0000000     7.40120     0.00000
    11   196     0.0000000    -0.0000000    -0.0000889     7.40910     0.00000
    11   197    -0.0000000    -0.0000000    -0.0000000     7.41850     0.00000
    11   198     0.0000350     0.0000215     0.0000000     7.42320     0.00000
    11   199     0.0000040    -0.0000079    -0.0000000     7.43390     0.00000
    11   200     0.0000000    -0.0000000     0.0000051     7.47280     0.00000
    12    12     0.0026832     0.0016580     0.0000000     0.00000     0.00000
    12    13     0.0011744    -0.0019002     0.0000000     0.13740     0.00000
    12    14    -0.5738188     0.9287513    -0.0000000     0.31130     0.00909
    12    15    -0.0000000    -0.0000000    -0.0109847     0.32970     0.00000
    12    16    -0.0000000     0.0000000    -0.0000809     0.33580     0.00000
    12    17     0.1293888     0.0800479     0.0000000     0.37700     0.00021
    12    18     0.0000000     0.0000000     0.0032890     0.40590     0.00000
    12    19    -0.5398371     0.8737425     0.0000000     0.60380     0.01560
    12    20     0.0000000     0.0000000     0.0000003     0.76440     0.00000
    12    21     0.0000000    -0.0000000    -0.0000263     0.79510     0.00000
    12    22     0.0000000     0.0000000     0.0000010     0.82870     0.00000
    12    23    -0.0000900     0.0001468    -0.0000000     0.87030     0.00000
    12    24     0.0010327     0.0006385     0.0000000     0.91850     0.00000
    12    25    -0.0000000    -0.0000000     0.0000001     1.05380     0.00000
    12    26    -0.0000000     0.0000000    -0.0000032     1.09520     0.00000
    12    27     0.0000000    -0.0000000    -0.0017168     1.17550     0.00000
    12    28    -0.1326093    -0.0817014    -0.0000000     1.20040     0.00071
    12    29     0.0014119    -0.0022849    -0.0000000     1.37030     0.00000
    12    30     0.0000000    -0.0000000    -0.0130948     1.46190     0.00001
    12    31     1.6557776    -2.6802720    -0.0000000     1.52920     0.37185
    12    32     1.1772206     0.7269385     0.0000000     1.56470     0.07338
    12    33     0.0000000    -0.0000000    -0.0000899     1.60320     0.00000
    12    34     0.0000000    -0.0000000    -0.0000608     1.65160     0.00000
    12    35     0.0005711     0.0003527     0.0000000     1.68100     0.00000
    12    36    -2.9599432    -1.8287932    -0.0000000     1.77840     0.52745
    12    37    -0.0000000    -0.0000000     0.0000005     1.83240     0.00000
    12    38    -0.2367304     0.3827321     0.0000000     1.83700     0.00911
    12    39     0.0000000    -0.0000000     0.0000007     1.90300     0.00000
    12    40    -0.0006999     0.0011316     0.0000000     1.90600     0.00000
    12    41    -0.0006701     0.0010837    -0.0000000     2.03520     0.00000
    12    42    -0.0000000    -0.0000000     0.0000001     2.06360     0.00000
    12    43     1.2672543     0.7830208     0.0000000     2.14870     0.11682
    12    44     0.0009703    -0.0015688    -0.0000000     2.24930     0.00000
    12    45    -0.0000000    -0.0000000    -0.0616864     2.25750     0.00021
    12    46     0.0000000     0.0000000    -0.0000003     2.28520     0.00000
    12    47     0.0000000     0.0000000    -0.0000484     2.28540     0.00000
    12    48     0.0000000     0.0000000    -0.0000001     2.33930     0.00000
    12    49     0.0000000    -0.0000000     0.0000002     2.37420     0.00000
    12    50     0.1666025     0.1029576    -0.0000000     2.43260     0.00229
    12    51    -0.5656683    -0.3496156     0.0000000     2.43400     0.02637
    12    52    -0.0070943    -0.0043846     0.0000000     2.46290     0.00000
    12    53     0.0000000    -0.0000000    -0.0000675     2.49880     0.00000
    12    54     0.1422553    -0.2300655     0.0000000     2.51060     0.00450
    12    55    -0.1604643     0.2594118    -0.0000000     2.58220     0.00589
    12    56     0.0002477     0.0001532    -0.0000000     2.62930     0.00000
    12    57     0.0000000     0.0000000     2.2170802     2.63710     0.31758
    12    58     0.7482829    -1.2113267    -0.0000000     2.71810     0.13500
    12    59    -0.0000000     0.0000000    -0.0000662     2.80150     0.00000
    12    60    -0.3179094     0.5143339    -0.0000000     2.80270     0.02510
    12    61     0.0000000    -0.0000000     0.0003172     2.84420     0.00000
    12    62     0.0000000     0.0000000     0.7396642     2.92910     0.03926
    12    63    -0.0304073     0.0492265     0.0000000     3.01810     0.00025
    12    64     0.0013103     0.0008097     0.0000000     3.06980     0.00000
    12    65    -0.0000000    -0.0000000    -0.0000000     3.08930     0.00000
    12    66     0.0000000    -0.0000000    -0.0000358     3.12500     0.00000
    12    67    -0.0000625     0.0001017    -0.0000000     3.17210     0.00000
    12    68     0.0000000     0.0000000    -0.0000000     3.17510     0.00000
    12    69    -0.0000000    -0.0000000     0.0000000     3.26640     0.00000
    12    70     0.0000656     0.0000404     0.0000000     3.32300     0.00000
    12    71     0.0004988     0.0003080     0.0000000     3.37370     0.00000
    12    72     0.0000775    -0.0001250     0.0000000     3.39900     0.00000
    12    73    -0.0000000    -0.0000000    -0.0023989     3.42690     0.00000
    12    74    -0.0000000    -0.0000000    -0.0103741     3.46250     0.00001
    12    75    -0.0001723    -0.0001066     0.0000000     3.49980     0.00000
    12    76    -0.0346023     0.0559777    -0.0000000     3.50560     0.00037
    12    77     0.0089681     0.0052879     0.0000000     3.50670     0.00001
    12    78    -0.0000000     0.0000000    -0.0000075     3.61410     0.00000
    12    79     0.0000000    -0.0000000    -0.0000130     3.61590     0.00000
    12    80     0.0000000    -0.0000000     0.0000032     3.68000     0.00000
    12    81     0.0000000    -0.0000000     0.0000006     3.76130     0.00000
    12    82    -0.0000299    -0.0000186     0.0000000     3.82810     0.00000
    12    83     0.0000000     0.0000000    -0.0000000     3.87990     0.00000
    12    84     0.0000000     0.0000000    -0.0010679     3.89790     0.00000
    12    85    -0.0005650     0.0009176     0.0000000     3.89850     0.00000
    12    86     0.0000000     0.0000000     0.0410511     3.89930     0.00016
    12    87     0.0000136     0.0000206     0.0000000     3.89960     0.00000
    12    88    -0.0106963     0.0172970    -0.0000000     3.90960     0.00004
    12    89    -0.0136994    -0.0084705    -0.0000000     3.93850     0.00003
    12    90    -0.0000000    -0.0000000    -0.0000409     4.02250     0.00000
    12    91     0.0000000    -0.0000000     0.0000035     4.07330     0.00000
    12    92     0.0005436    -0.0009703     0.0000000     4.08200     0.00000
    12    93    -0.0006033    -0.0002936    -0.0000000     4.08230     0.00000
    12    94    -0.0000000    -0.0000000    -0.0174184     4.15140     0.00003
    12    95     0.0000000    -0.0000000     0.0000050     4.18860     0.00000
    12    96     0.1337303     0.0826217     0.0000000     4.20160     0.00254
    12    97    -0.0000363     0.0000566     0.0000000     4.33670     0.00000
    12    98    -0.0000000    -0.0000000    -0.0122244     4.36880     0.00002
    12    99     0.0000000     0.0000000     0.0000000     4.37210     0.00000
    12   100     0.0000000    -0.0000000    -0.0001048     4.39190     0.00000
    12   101    -0.0000000    -0.0000000    -0.0000000     4.39660     0.00000
    12   102    -0.0000482     0.0000772     0.0000000     4.39930     0.00000
    12   103    -0.0000090     0.0000143    -0.0000000     4.41490     0.00000
    12   104    -0.0006442    -0.0003986    -0.0000000     4.45850     0.00000
    12   105    -0.0000000    -0.0000000     0.0000000     4.49940     0.00000
    12   106    -0.0000000     0.0000000    -0.0209425     4.60160     0.00005
    12   107     0.0000000     0.0000000     0.0265359     4.68310     0.00008
    12   108    -0.0001483    -0.0000902     0.0000000     4.71050     0.00000
    12   109    -0.0004832     0.0007862    -0.0000000     4.71080     0.00000
    12   110     0.0000000    -0.0000000    -0.0000100     4.72370     0.00000
    12   111     0.0000000    -0.0000000    -0.0000223     4.73360     0.00000
    12   112     0.0000000     0.0000000     0.0000952     4.78130     0.00000
    12   113     0.0102018     0.0062993     0.0000000     4.81650     0.00002
    12   114     0.0000146     0.0000090     0.0000000     4.82910     0.00000
    12   115     0.0000000     0.0000000     0.1549074     4.87030     0.00286
    12   116    -0.0195269    -0.0120704     0.0000000     4.93670     0.00006
    12   117    -0.0000000    -0.0000000     0.0000048     4.94500     0.00000
    12   118     0.0000000     0.0000000     0.0000000     4.96160     0.00000
    12   119    -0.0000000     0.0000000     0.0000026     4.96720     0.00000
    12   120    -0.0879092    -0.0543191    -0.0000000     4.97380     0.00130
    12   121    -0.0000000     0.0000000    -0.0000034     5.02010     0.00000
    12   122     0.6129175    -0.9920307     0.0000000     5.11490     0.17040
    12   123     0.0000000    -0.0000000    -0.0000000     5.13520     0.00000
    12   124    -0.1136356    -0.0702871     0.0000000     5.17480     0.00226
    12   125     0.0000948    -0.0000370    -0.0000000     5.17490     0.00000
    12   126     0.0059454    -0.0096163     0.0000000     5.28470     0.00002
    12   127     0.1053642    -0.1705214     0.0000000     5.28600     0.00520
    12   128    -0.0008825    -0.0005588     0.0000000     5.36790     0.00000
    12   129    -0.0000000    -0.0000000    -0.0000399     5.40060     0.00000
    12   130     0.0000000    -0.0000000    -0.0000160     5.41160     0.00000
    12   131    -0.1696811     0.2746350    -0.0000000     5.46090     0.01394
    12   132     0.0000000     0.0000000    -0.0000005     5.48280     0.00000
    12   133     0.0001141    -0.0001930     0.0000000     5.48830     0.00000
    12   134     0.2599907    -0.4208629     0.0000000     5.65260     0.03389
    12   135     0.8105332     0.5008134    -0.0000000     5.66970     0.12610
    12   136     0.0091045     0.0056271    -0.0000000     5.68560     0.00002
    12   137     0.0000000    -0.0000000     0.0000000     5.73130     0.00000
    12   138    -0.0000000     0.0000000     0.0000301     5.75950     0.00000
    12   139    -0.3261360     0.5277136    -0.0000000     5.76180     0.05433
    12   140     0.0000000    -0.0000000     0.0000432     5.95530     0.00000
    12   141    -0.0470754     0.0761656     0.0000000     5.95910     0.00117
    12   142    -0.1523171    -0.0943484     0.0000000     5.98070     0.00470
    12   143     0.0000000     0.0000000    -0.0002137     5.98300     0.00000
    12   144    -0.0004767    -0.0002948    -0.0000000     5.99590     0.00000
    12   145    -0.2132794     0.3450039    -0.0000000     6.01150     0.02423
    12   146    -0.0000000    -0.0000000     0.0000004     6.01310     0.00000
    12   147     0.0000000    -0.0000000     0.0000015     6.06920     0.00000
    12   148     0.0641539     0.0395971     0.0000000     6.07810     0.00085
    12   149     0.0000000     0.0000000     0.0000004     6.12170     0.00000
    12   150    -0.0646822    -0.0399664    -0.0000000     6.13550     0.00087
    12   151    -0.1533211    -0.0947607     0.0000000     6.14530     0.00489
    12   152     0.0001487    -0.0002416     0.0000000     6.17740     0.00000
    12   153    -0.0000000    -0.0000000    -0.0000017     6.21980     0.00000
    12   154    -0.0431604     0.0696870    -0.0000000     6.25230     0.00103
    12   155     0.0000000     0.0000000     0.0000000     6.25270     0.00000
    12   156    -0.6901600    -0.4264783     0.0000000     6.29030     0.10144
    12   157     0.0000995    -0.0001623     0.0000000     6.33420     0.00000
    12   158    -0.0024544    -0.0015161    -0.0000000     6.34000     0.00000
    12   159    -0.0000000    -0.0000000    -0.0000000     6.35880     0.00000
    12   160    -0.0227078     0.0365568     0.0000000     6.39530     0.00029
    12   161     0.0002643    -0.0004318     0.0000000     6.41320     0.00000
    12   162    -0.0000673    -0.0000416     0.0000000     6.43850     0.00000
    12   163     0.0009433    -0.0015408     0.0000000     6.45930     0.00000
    12   164     0.0000000    -0.0000000     0.0000023     6.48740     0.00000
    12   165    -0.0000000    -0.0000000     0.0078833     6.51660     0.00001
    12   166     0.0004268    -0.0007291     0.0000000     6.52680     0.00000
    12   167    -0.4664059    -0.2881618    -0.0000000     6.52800     0.04807
    12   168     0.0000000     0.0000000    -0.0000053     6.53600     0.00000
    12   169     0.0434067    -0.0701898    -0.0000000     6.58100     0.00110
    12   170     0.0798496     0.0493959     0.0000000     6.60240     0.00143
    12   171    -0.0117214    -0.0072437    -0.0000000     6.61510     0.00003
    12   172    -0.0913991    -0.0564393     0.0000000     6.61530     0.00187
    12   173     0.0450667    -0.0729409    -0.0000000     6.62860     0.00119
    12   174     0.0000000    -0.0000000     0.0001085     6.66790     0.00000
    12   175    -0.0002171     0.0003527    -0.0000000     6.75210     0.00000
    12   176    -0.1654648    -0.1022347     0.0000000     6.77540     0.00628
    12   177    -0.0000000    -0.0000000     0.0000000     6.79100     0.00000
    12   178     0.0013925    -0.0022934    -0.0000000     6.86440     0.00000
    12   179     0.0000000    -0.0000000     0.0000006     6.92140     0.00000
    12   180    -0.0000000    -0.0000000    -0.0000005     6.96040     0.00000
    12   181     0.0000476     0.0000293    -0.0000000     6.96800     0.00000
    12   182     0.0000000     0.0000000     0.0232682     6.97840     0.00009
    12   183     0.0000801    -0.0001305     0.0000000     7.01870     0.00000
    12   184     0.0281756    -0.0456195    -0.0000000     7.06090     0.00050
    12   185     0.0000000     0.0000000     0.0000491     7.07070     0.00000
    12   186     0.0277530    -0.0448983     0.0000000     7.12050     0.00049
    12   187    -0.0000000     0.0000000     0.0000005     7.12870     0.00000
    12   188     0.0000000     0.0000000    -0.0000000     7.14590     0.00000
    12   189    -0.0000474    -0.0000301    -0.0000000     7.14870     0.00000
    12   190    -0.0000000     0.0000000    -0.0000039     7.20200     0.00000
    12   191    -0.0434811     0.0703806    -0.0000000     7.21720     0.00121
    12   192    -0.0000000    -0.0000000    -0.0053314     7.25570     0.00001
    12   193    -0.0000445     0.0000716    -0.0000000     7.28410     0.00000
    12   194    -0.0005498    -0.0003095    -0.0000000     7.30080     0.00000
    12   195    -0.0000000    -0.0000000     0.0131692     7.30310     0.00003
    12   196    -0.1917526     0.3103334    -0.0000000     7.31100     0.02384
    12   197     0.0067462     0.0041584     0.0000000     7.32040     0.00001
    12   198    -0.0000000     0.0000000     0.0000083     7.32510     0.00000
    12   199    -0.0000000    -0.0000000    -0.0121965     7.33580     0.00003
    12   200     0.1750463    -0.2833392    -0.0000000     7.37470     0.02004
    13    13     0.0021744     0.0013410    -0.0000000     0.00000     0.00000
    13    14     0.0395888     0.0245048     0.0000000     0.17390     0.00001
    13    15     0.0000000    -0.0000000     0.0005900     0.19230     0.00000
    13    16    -0.0000000    -0.0000000     2.0235407     0.19840     0.01990
    13    17    -0.0061620     0.0099248    -0.0000000     0.23960     0.00000
    13    18     0.0000000    -0.0000000    -0.0002486     0.26850     0.00000
    13    19    -0.0852493    -0.0525986     0.0000000     0.46640     0.00011
    13    20    -0.0000000     0.0000000     0.0003290     0.62700     0.00000
    13    21    -0.0000000    -0.0000000    -0.0000001     0.65770     0.00000
    13    22    -0.0000000    -0.0000000     0.0010792     0.69130     0.00000
    13    23     0.0009520     0.0005870     0.0000000     0.73290     0.00000
    13    24     0.0004857    -0.0007862     0.0000000     0.78110     0.00000
    13    25     0.0000000     0.0000000     0.0001708     0.91640     0.00000
    13    26    -0.0000000    -0.0000000     0.0301251     0.95780     0.00002
    13    27    -0.0000000     0.0000000     0.0000002     1.03810     0.00000
    13    28     0.0845400    -0.1370988     0.0000000     1.06300     0.00068
    13    29     0.0016880     0.0010425     0.0000000     1.23290     0.00000
    13    30     0.0000000    -0.0000000     0.0000017     1.32450     0.00000
    13    31     1.8724705     1.1564542    -0.0000000     1.39180     0.16516
    13    32    -1.3016361     2.1072327    -0.0000000     1.42730     0.21452
    13    33    -0.0000000     0.0000000    -0.0000000     1.46580     0.00000
    13    34    -0.0000000     0.0000000     0.0000000     1.51420     0.00000
    13    35    -0.0005493     0.0008888     0.0000000     1.54360     0.00000
    13    36     0.6577590    -1.0642642     0.0000000     1.64100     0.06293
    13    37     0.0000000     0.0000000     0.0000814     1.69500     0.00000
    13    38    -2.5884381    -1.5992987     0.0000000     1.69960     0.38549
    13    39    -0.0000000    -0.0000000    -0.0281649     1.76560     0.00003
    13    40    -0.0015404    -0.0009528    -0.0000000     1.76860     0.00000
    13    41    -0.0007070    -0.0004379    -0.0000000     1.89780     0.00000
    13    42     0.0000000     0.0000000     0.0002274     1.92620     0.00000
    13    43     0.7125663    -1.1531771    -0.0000000     2.01130     0.09055
    13    44    -0.0001925    -0.0001160     0.0000000     2.11190     0.00000
    13    45     0.0000000    -0.0000000    -0.0000348     2.12010     0.00000
    13    46    -0.0000000    -0.0000000     0.0000608     2.14780     0.00000
    13    47     0.0000000     0.0000000    -0.0000000     2.14800     0.00000
    13    48     0.0000000    -0.0000000    -0.0002410     2.20190     0.00000
    13    49     0.0000000    -0.0000000     0.0340267     2.23680     0.00006
    13    50     0.2493959    -0.4036005     0.0000000     2.29520     0.01266
    13    51    -0.8462527     1.3695865    -0.0000000     2.29660     0.14584
    13    52    -0.0098420     0.0159265     0.0000000     2.32550     0.00002
    13    53    -0.0000000    -0.0000000     0.1201324     2.36140     0.00083
    13    54    -0.3080917    -0.1905936    -0.0000000     2.37320     0.00763
    13    55     0.0824052     0.0513650     0.0000000     2.44480     0.00056
    13    56     0.0003496    -0.0005654    -0.0000000     2.49190     0.00000
    13    57    -0.0000000    -0.0000000     0.0000307     2.49970     0.00000
    13    58     0.4349403     0.2689140    -0.0000000     2.58070     0.01653
    13    59     0.0000000     0.0000000     0.0037847     2.66410     0.00000
    13    60     0.2353773     0.1457368     0.0000000     2.66530     0.00500
    13    61    -0.0000000     0.0000000     0.0000000     2.70680     0.00000
    13    62    -0.0000000    -0.0000000    -0.0000040     2.79170     0.00000
    13    63    -0.0426150    -0.0263473    -0.0000000     2.88070     0.00018
    13    64     0.0002629    -0.0004249    -0.0000000     2.93240     0.00000
    13    65    -0.0000000     0.0000000    -0.0011503     2.95190     0.00000
    13    66     0.0000000    -0.0000000     0.1799934     2.98760     0.00237
    13    67     0.0000204     0.0000127    -0.0000000     3.03470     0.00000
    13    68    -0.0000000     0.0000000     0.0011309     3.03770     0.00000
    13    69    -0.0000000     0.0000000     0.0005287     3.12900     0.00000
    13    70     0.0000577    -0.0000935    -0.0000000     3.18560     0.00000
    13    71     0.0001200    -0.0001943    -0.0000000     3.23630     0.00000
    13    72     0.0000451     0.0000278    -0.0000000     3.26160     0.00000
    13    73    -0.0000000     0.0000000     0.0000283     3.28950     0.00000
    13    74    -0.0000000     0.0000000     0.0000794     3.32510     0.00000
    13    75    -0.0002646     0.0004251     0.0000000     3.36240     0.00000
    13    76     0.1098651     0.0679218     0.0000000     3.36820     0.00138
    13    77    -0.0026192     0.0036139    -0.0000000     3.36930     0.00000
    13    78     0.0000000    -0.0000000    -0.0566171     3.47670     0.00027
    13    79    -0.0000000     0.0000000    -0.0000020     3.47850     0.00000
    13    80     0.0000000     0.0000000    -0.0407786     3.54260     0.00014
    13    81    -0.0000000    -0.0000000     0.0812984     3.62390     0.00059
    13    82    -0.0000390     0.0000636    -0.0000000     3.69070     0.00000
    13    83     0.0000000    -0.0000000    -0.0002186     3.74250     0.00000
    13    84    -0.0000000    -0.0000000     0.0000000     3.76050     0.00000
    13    85     0.0003087     0.0001870    -0.0000000     3.76110     0.00000
    13    86    -0.0000000    -0.0000000     0.0000013     3.76190     0.00000
    13    87    -0.0005001     0.0008087     0.0000000     3.76220     0.00000
    13    88     0.0548761     0.0339039    -0.0000000     3.77220     0.00038
    13    89     0.0170145    -0.0275369    -0.0000000     3.80110     0.00010
    13    90     0.0000000    -0.0000000    -0.0000000     3.88510     0.00000
    13    91    -0.0000000    -0.0000000     0.3749682     3.93590     0.01356
    13    92    -0.0002339    -0.0001346    -0.0000000     3.94460     0.00000
    13    93     0.0001778    -0.0002651     0.0000000     3.94490     0.00000
    13    94    -0.0000000    -0.0000000     0.0000055     4.01400     0.00000
    13    95    -0.0000000    -0.0000000     1.4401574     4.05120     0.20586
    13    96    -0.0273637     0.0442989    -0.0000000     4.06420     0.00027
    13    97     0.0000249     0.0000159    -0.0000000     4.19930     0.00000
    13    98    -0.0000000     0.0000000     0.0000018     4.23140     0.00000
    13    99     0.0000000    -0.0000000     0.0000232     4.23470     0.00000
    13   100    -0.0000000     0.0000000    -0.0000001     4.25450     0.00000
    13   101     0.0000000    -0.0000000     0.0000278     4.25920     0.00000
    13   102    -0.0000566    -0.0000346     0.0000000     4.26190     0.00000
    13   103    -0.0000652    -0.0000400    -0.0000000     4.27750     0.00000
    13   104    -0.0001600     0.0002584     0.0000000     4.32110     0.00000
    13   105     0.0000000    -0.0000000     0.0000376     4.36200     0.00000
    13   106    -0.0000000    -0.0000000     0.0000334     4.46420     0.00000
    13   107    -0.0000000     0.0000000     0.0000081     4.54570     0.00000
    13   108     0.0001438    -0.0002340     0.0000000     4.57310     0.00000
    13   109    -0.0002980    -0.0001848     0.0000000     4.57340     0.00000
    13   110     0.0000000     0.0000000    -0.0000001     4.58630     0.00000
    13   111     0.0000000     0.0000000     0.0000001     4.59620     0.00000
    13   112     0.0000000    -0.0000000    -0.0000000     4.64390     0.00000
    13   113    -0.0117039     0.0189433    -0.0000000     4.67910     0.00006
    13   114    -0.0000873     0.0001413    -0.0000000     4.69170     0.00000
    13   115    -0.0000000     0.0000000     0.0000009     4.73290     0.00000
    13   116     0.0031096    -0.0050566    -0.0000000     4.79930     0.00000
    13   117    -0.0000000    -0.0000000    -0.0372878     4.80760     0.00016
    13   118     0.0000000    -0.0000000    -0.0007325     4.82420     0.00000
    13   119    -0.0000000    -0.0000000     0.1205143     4.82980     0.00172
    13   120     0.0527489    -0.0853871    -0.0000000     4.83640     0.00119
    13   121     0.0000000     0.0000000     0.0457644     4.88270     0.00025
    13   122     0.0294076     0.0182508     0.0000000     4.97750     0.00015
    13   123    -0.0000000     0.0000000     0.0003860     4.99780     0.00000
    13   124     0.6355010    -1.0285732    -0.0000000     5.03740     0.18041
    13   125    -0.0004168     0.0005695    -0.0000000     5.03750     0.00000
    13   126    -0.0019912    -0.0012313    -0.0000000     5.14730     0.00000
    13   127    -0.0318438    -0.0196825    -0.0000000     5.14860     0.00018
    13   128    -0.2144982     0.3471578    -0.0000000     5.23050     0.02134
    13   129    -0.0000000    -0.0000000    -0.0000000     5.26320     0.00000
    13   130     0.0000000     0.0000000    -0.0000001     5.27420     0.00000
    13   131    -0.0340103    -0.0210020    -0.0000000     5.32350     0.00021
    13   132    -0.0000000    -0.0000000    -0.0001147     5.34540     0.00000
    13   133    -0.0001663    -0.0000996    -0.0000000     5.35090     0.00000
    13   134    -0.0278541    -0.0171822     0.0000000     5.51520     0.00014
    13   135     0.2681977    -0.4340268     0.0000000     5.53230     0.03528
    13   136     0.0029238    -0.0047309    -0.0000000     5.54820     0.00000
    13   137     0.0000000     0.0000000    -0.0159230     5.59390     0.00003
    13   138    -0.0000000    -0.0000000    -0.0000001     5.62210     0.00000
    13   139    -0.0071064    -0.0043224    -0.0000000     5.62440     0.00001
    13   140     0.0000000    -0.0000000     0.0000000     5.81790     0.00000
    13   141    -0.0008205    -0.0005207    -0.0000000     5.82170     0.00000
    13   142    -0.0133464     0.0214418     0.0000000     5.84330     0.00009
    13   143    -0.0000000     0.0000000    -0.0000053     5.84560     0.00000
    13   144    -0.0001679     0.0002718    -0.0000000     5.85850     0.00000
    13   145     0.0871655     0.0538751    -0.0000000     5.87410     0.00151
    13   146     0.0000000     0.0000000     0.0000016     5.87570     0.00000
    13   147    -0.0000000     0.0000000     0.0080556     5.93180     0.00001
    13   148     0.0208639    -0.0338388     0.0000000     5.94070     0.00023
    13   149    -0.0000000     0.0000000    -0.0000002     5.98430     0.00000
    13   150     0.0102677    -0.0166194     0.0000000     5.99810     0.00006
    13   151     0.0121329    -0.0196763     0.0000000     6.00790     0.00008
    13   152    -0.0002193    -0.0001354    -0.0000000     6.04000     0.00000
    13   153    -0.0000000     0.0000000    -0.0139960     6.08240     0.00003
    13   154    -0.1366823    -0.0844730    -0.0000000     6.11490     0.00387
    13   155     0.0000000    -0.0000000    -0.0000370     6.11530     0.00000
    13   156     0.1472912    -0.2384374     0.0000000     6.15290     0.01184
    13   157    -0.0007619    -0.0004704    -0.0000000     6.19680     0.00000
    13   158     0.0014837    -0.0024052    -0.0000000     6.20260     0.00000
    13   159     0.0000000     0.0000000     0.0000370     6.22140     0.00000
    13   160    -0.1832353    -0.1132428     0.0000000     6.25790     0.00711
    13   161    -0.0010444    -0.0006454    -0.0000000     6.27580     0.00000
    13   162     0.0000345    -0.0000559     0.0000000     6.30110     0.00000
    13   163    -0.0007798    -0.0004812    -0.0000000     6.32190     0.00000
    13   164     0.0000000    -0.0000000     0.0000000     6.35000     0.00000
    13   165    -0.0000000     0.0000000    -0.0000056     6.37920     0.00000
    13   166    -0.0002847    -0.0001757    -0.0000000     6.38940     0.00000
