 Note: The transition dipole moments reported below only correspond to spatial part, the spin part is not taken into account!

 Ground state electric dipole moment in X,Y,Z:    0.000274   -0.000169    0.000000 a.u.

 Transition electric dipole moment between ground state (0) and excited states (a.u.)
     i     j         X             Y             Z        Diff.(eV)   Oscil.str
    35   102    -0.0000457    -0.0000740     0.0000000     2.71830     0.00000
    35   103     0.0000449     0.0000742     0.0000000     2.73390     0.00000
    35   104    -0.0000117     0.0000046     0.0000000     2.77760     0.00000
    35   105     0.0000000     0.0000000     0.0000009     2.81840     0.00000
    35   106     0.0000000     0.0000000    -0.0390646     2.92060     0.00011
    35   107     0.0000000     0.0000000     0.1327410     3.00210     0.00130
    35   108     0.0000814    -0.0000513     0.0000000     3.02950     0.00000
    35   109    -0.0002358    -0.0003810     0.0000000     3.02980     0.00000
    35   110     0.0000000     0.0000000     0.0014363     3.04270     0.00000
    35   111     0.0000000     0.0000000    -0.0003140     3.05250     0.00000
    35   112     0.0000000     0.0000000     0.0016054     3.10030     0.00000
    35   113     0.0590712    -0.0366504     0.0000000     3.13550     0.00037
    35   114    -0.0000113     0.0000041     0.0000000     3.14810     0.00000
    35   115     0.0000000     0.0000000     0.0628797     3.18930     0.00031
    35   116     0.8975441    -0.5551505     0.0000000     3.25570     0.08884
    35   117     0.0000000     0.0000000     0.0000716     3.26400     0.00000
    35   118     0.0000000     0.0000000    -0.0000015     3.28050     0.00000
    35   119     0.0000000     0.0000000    -0.0000735     3.28620     0.00000
    35   120    -0.1338452     0.0827192     0.0000000     3.29280     0.00200
    35   121     0.0000000     0.0000000    -0.0001057     3.33910     0.00000
    35   122     0.0182967     0.0296352     0.0000000     3.43390     0.00010
    35   123     0.0000000     0.0000000    -0.0000086     3.45430     0.00000
    35   124    -0.0259850     0.0160593     0.0000000     3.49380     0.00008
    35   125     0.0001702     0.0000258     0.0000000     3.49390     0.00000
    35   126    -0.0040742    -0.0066029     0.0000000     3.60380     0.00001
    35   127    -0.0771292    -0.1248932     0.0000000     3.60490     0.00190
    35   128     0.0076243    -0.0046946     0.0000000     3.68690     0.00001
    35   129     0.0000000     0.0000000     0.0000211     3.71960     0.00000
    35   130     0.0000000     0.0000000     0.0000934     3.73060     0.00000
    35   131     0.0538590     0.0871831     0.0000000     3.77980     0.00097
    35   132     0.0000000     0.0000000    -0.0000006     3.80180     0.00000
    35   133     0.0000745     0.0001225     0.0000000     3.80730     0.00000
    35   134     0.4177329     0.6761442     0.0000000     3.97160     0.06146
    35   135    -0.0099151     0.0057891     0.0000000     3.98870     0.00001
    35   136     0.0001906    -0.0001148     0.0000000     4.00460     0.00000
    35   137     0.0000000     0.0000000     0.0000773     4.05030     0.00000
    35   138     0.0000000     0.0000000    -0.0000295     4.07840     0.00000
    35   139     0.7400152     1.1979342     0.0000000     4.08080     0.19822
    35   140     0.0000000     0.0000000     0.0000412     4.27430     0.00000
    35   141    -0.1493006    -0.2416362     0.0000000     4.27810     0.00846
    35   142     0.0865105    -0.0524830     0.0000000     4.29970     0.00108
    35   143     0.0000000     0.0000000    -0.0349260     4.30200     0.00013
    35   144     0.0000284    -0.0000780     0.0000000     4.31490     0.00000
    35   145    -0.4932149    -0.7985261     0.0000000     4.33050     0.09346
    35   146     0.0000000     0.0000000     0.0000017     4.33210     0.00000
    35   147     0.0000000     0.0000000     0.0000467     4.38820     0.00000
    35   148     0.0109972    -0.0066992     0.0000000     4.39710     0.00002
    35   149     0.0000000     0.0000000     0.0001805     4.44070     0.00000
    35   150    -0.0093219     0.0056635     0.0000000     4.45450     0.00001
    35   151    -0.0068901     0.0044134     0.0000000     4.46430     0.00001
    35   152    -0.0000421    -0.0000691     0.0000000     4.49630     0.00000
    35   153     0.0000000     0.0000000    -0.0000233     4.53880     0.00000
    35   154     0.0475382     0.0769647     0.0000000     4.57130     0.00092
    35   155     0.0000000     0.0000000     0.0000019     4.57160     0.00000
    35   156    -0.0218481     0.0135085     0.0000000     4.60940     0.00007
    35   157     0.0001365     0.0002201     0.0000000     4.65320     0.00000
    35   158     0.0000694    -0.0000152     0.0000000     4.65900     0.00000
    35   159     0.0000000     0.0000000     0.0000014     4.67770     0.00000
    35   160    -0.0787327    -0.1274701     0.0000000     4.71430     0.00259
    35   161    -0.0002145    -0.0003512     0.0000000     4.73220     0.00000
    35   162     0.0003814    -0.0002428     0.0000000     4.75750     0.00000
    35   163    -0.0001867    -0.0003030     0.0000000     4.77830     0.00000
    35   164     0.0000000     0.0000000     0.0003991     4.80640     0.00000
    35   165     0.0000000     0.0000000     0.4223261     4.83560     0.02113
    35   166    -0.0000038    -0.0000013     0.0000000     4.84580     0.00000
    35   167    -0.0304599     0.0188538     0.0000000     4.84700     0.00015
    35   168     0.0000000     0.0000000    -0.0000290     4.85500     0.00000
    35   169     0.0524785     0.0849184     0.0000000     4.90000     0.00120
    35   170    -0.0170452     0.0106663     0.0000000     4.92140     0.00005
    35   171     0.0001755    -0.0001099     0.0000000     4.93410     0.00000
    35   172     0.0009370    -0.0005053     0.0000000     4.93430     0.00000
    35   173     0.0487405     0.0788496     0.0000000     4.94760     0.00104
    35   174     0.0000000     0.0000000    -0.0001898     4.98680     0.00000
    35   175     0.0000993     0.0001595     0.0000000     5.07110     0.00000
    35   176    -0.0146700     0.0090853     0.0000000     5.09440     0.00004
    35   177     0.0000000     0.0000000    -0.0000006     5.10990     0.00000
    35   178    -0.0112410    -0.0181780     0.0000000     5.18340     0.00006
    35   179     0.0000000     0.0000000    -0.0002818     5.24040     0.00000
    35   180     0.0000000     0.0000000     0.0000252     5.27940     0.00000
    35   181     0.0000156    -0.0000108     0.0000000     5.28700     0.00000
    35   182     0.0000000     0.0000000    -0.0163516     5.29740     0.00003
    35   183    -0.0000333    -0.0000540     0.0000000     5.33770     0.00000
    35   184    -0.0730871    -0.1184853     0.0000000     5.37990     0.00255
    35   185     0.0000000     0.0000000     0.0023269     5.38970     0.00000
    35   186     0.0722767     0.1170909     0.0000000     5.43950     0.00252
    35   187     0.0000000     0.0000000     0.0001900     5.44780     0.00000
    35   188     0.0000000     0.0000000     0.0000965     5.46490     0.00000
    35   189     0.0000311     0.0000044     0.0000000     5.46760     0.00000
    35   190     0.0000000     0.0000000     0.0015881     5.52100     0.00000
    35   191    -0.0369064    -0.0595700     0.0000000     5.53620     0.00067
    35   192     0.0000000     0.0000000    -0.5866889     5.57470     0.04701
    35   193    -0.0000179    -0.0000290     0.0000000     5.60310     0.00000
    35   194     0.0000266     0.0000356     0.0000000     5.61990     0.00000
    35   195     0.0000000     0.0000000    -0.4413149     5.62210     0.02683
    35   196     0.0592060     0.0958585     0.0000000     5.63000     0.00175
    35   197     0.0296746    -0.0182796     0.0000000     5.63940     0.00017
    35   198     0.0000000     0.0000000    -0.0000711     5.64410     0.00000
    35   199     0.0000000     0.0000000     0.1454646     5.65480     0.00293
    35   200    -0.0160534    -0.0260205     0.0000000     5.69370     0.00013
    36    36    -0.0010769     0.0007031     0.0000000     0.00000     0.00000
    36    37     0.0000000     0.0000000     0.0001362     0.05400     0.00000
    36    38    -0.0014291    -0.0023320     0.0000000     0.05860     0.00000
    36    39     0.0000000     0.0000000    -0.0000001     0.12460     0.00000
    36    40     0.3801964     0.6154502     0.0000000     0.12760     0.00164
    36    41     0.2525349     0.4087573     0.0000000     0.25680     0.00145
    36    42     0.0000000     0.0000000     0.0003282     0.28520     0.00000
    36    43     0.0009982    -0.0006334     0.0000000     0.37040     0.00000
    36    44     0.0585442     0.0947281     0.0000000     0.47090     0.00014
    36    45     0.0000000     0.0000000    -0.0001505     0.47920     0.00000
    36    46     0.0000000     0.0000000     0.0016235     0.50680     0.00000
    36    47     0.0000000     0.0000000     0.1041271     0.50690     0.00013
    36    48     0.0000000     0.0000000     0.0000014     0.56090     0.00000
    36    49     0.0000000     0.0000000     0.0000022     0.59590     0.00000
    36    50     0.0327565    -0.0202717     0.0000000     0.65420     0.00002
    36    51     0.0112194    -0.0069485     0.0000000     0.65560     0.00000
    36    52    -0.1674672     0.1034516     0.0000000     0.68450     0.00065
    36    53     0.0000000     0.0000000     0.0000199     0.72040     0.00000
    36    54    -0.0004573    -0.0007429     0.0000000     0.73220     0.00000
    36    55     0.0004711     0.0007626     0.0000000     0.80380     0.00000
    36    56    -0.0363853     0.0224761     0.0000000     0.85090     0.00004
    36    57     0.0000000     0.0000000    -0.0000683     0.85880     0.00000
    36    58     0.0000598     0.0001533     0.0000000     0.93970     0.00000
    36    59     0.0000000     0.0000000    -0.0000008     1.02310     0.00000
    36    60    -0.0004514    -0.0007737     0.0000000     1.02430     0.00000
    36    61     0.0000000     0.0000000    -0.0316017     1.06580     0.00003
    36    62     0.0000000     0.0000000     0.0014128     1.15070     0.00000
    36    63     0.0008129     0.0013175     0.0000000     1.23970     0.00000
    36    64     0.0700862    -0.0433314     0.0000000     1.29140     0.00021
    36    65     0.0000000     0.0000000     0.0000054     1.31080     0.00000
    36    66     0.0000000     0.0000000     0.0000006     1.34660     0.00000
    36    67    -1.3661469    -2.2120892     0.0000000     1.39370     0.23081
    36    68     0.0000000     0.0000000     0.0000058     1.39660     0.00000
    36    69     0.0000000     0.0000000    -0.0000060     1.48800     0.00000
    36    70     0.3124242    -0.1928126     0.0000000     1.54460     0.00510
    36    71     3.5749266    -2.2081456     0.0000000     1.59530     0.69007
    36    72     0.5822901     0.9435413     0.0000000     1.62060     0.04881
    36    73     0.0000000     0.0000000    -0.0001063     1.64850     0.00000
    36    74     0.0000000     0.0000000    -0.0004534     1.68410     0.00000
    36    75     0.1461948    -0.0901214     0.0000000     1.72140     0.00124
    36    76    -0.0001500    -0.0001433     0.0000000     1.72720     0.00000
    36    77     0.0006170    -0.0003784     0.0000000     1.72820     0.00000
    36    78     0.0000000     0.0000000     0.0000011     1.83570     0.00000
    36    79     0.0000000     0.0000000    -0.0410866     1.83740     0.00008
    36    80     0.0000000     0.0000000     0.0000011     1.90160     0.00000
    36    81     0.0000000     0.0000000     0.0000002     1.98290     0.00000
    36    82    -1.4817229     0.9157496     0.0000000     2.04970     0.15236
    36    83     0.0000000     0.0000000    -0.0000280     2.10150     0.00000
    36    84     0.0000000     0.0000000    -0.2075358     2.11950     0.00224
    36    85    -0.0621350    -0.0977341     0.0000000     2.12000     0.00070
    36    86     0.0000000     0.0000000     0.0057892     2.12090     0.00000
    36    87    -0.1787424     0.1113600     0.0000000     2.12120     0.00230
    36    88    -0.0007880    -0.0013277     0.0000000     2.13120     0.00000
    36    89    -0.0002695     0.0001635     0.0000000     2.16010     0.00000
    36    90     0.0000000     0.0000000    -0.0437118     2.24410     0.00011
    36    91     0.0000000     0.0000000    -0.0000030     2.29490     0.00000
    36    92    -0.0995939    -0.1839681     0.0000000     2.30360     0.00247
    36    93     0.2500452    -0.1444750     0.0000000     2.30390     0.00471
    36    94     0.0000000     0.0000000     0.0000616     2.37300     0.00000
    36    95     0.0000000     0.0000000    -0.0000069     2.41020     0.00000
    36    96     0.0006428    -0.0003721     0.0000000     2.42320     0.00000
    36    97    -0.1995322    -0.3229580     0.0000000     2.55830     0.00903
    36    98     0.0000000     0.0000000     0.0031884     2.59030     0.00000
    36    99     0.0000000     0.0000000     0.0000835     2.59370     0.00000
    36   100     0.0000000     0.0000000    -2.0101714     2.61350     0.25873
    36   101     0.0000000     0.0000000    -0.0015232     2.61820     0.00000
    36   102    -0.3679195    -0.5957077     0.0000000     2.62090     0.03148
    36   103    -0.6596397    -1.0677304     0.0000000     2.63650     0.10175
    36   104    -0.2660256     0.1644168     0.0000000     2.68020     0.00642
    36   105     0.0000000     0.0000000     0.0000553     2.72100     0.00000
    36   106     0.0000000     0.0000000    -0.0005951     2.82320     0.00000
    36   107     0.0000000     0.0000000    -0.0002529     2.90470     0.00000
    36   108     0.0242484    -0.0191526     0.0000000     2.93210     0.00007
    36   109    -0.3641415    -0.5892111     0.0000000     2.93240     0.03447
    36   110     0.0000000     0.0000000     0.0079092     2.94530     0.00000
    36   111     0.0000000     0.0000000    -0.0627434     2.95510     0.00029
    36   112     0.0000000     0.0000000    -0.1898212     3.00290     0.00265
    36   113    -0.0012447     0.0007735     0.0000000     3.03810     0.00000
    36   114    -0.0328746     0.0203120     0.0000000     3.05070     0.00011
    36   115     0.0000000     0.0000000    -0.0000052     3.09190     0.00000
    36   116    -0.0000356     0.0000194     0.0000000     3.15830     0.00000
    36   117     0.0000000     0.0000000    -0.0000007     3.16660     0.00000
    36   118     0.0000000     0.0000000    -0.0000017     3.18310     0.00000
    36   119     0.0000000     0.0000000    -0.0000002     3.18880     0.00000
    36   120     0.0002511    -0.0001660     0.0000000     3.19540     0.00000
    36   121     0.0000000     0.0000000     0.0000006     3.24170     0.00000
    36   122    -0.0003804    -0.0006132     0.0000000     3.33650     0.00000
    36   123     0.0000000     0.0000000     0.0000247     3.35690     0.00000
    36   124     0.0006685     0.0013850     0.0000000     3.39640     0.00000
    36   125     0.1496588     0.2422682     0.0000000     3.39650     0.00675
    36   126     0.3991411     0.6461133     0.0000000     3.50640     0.04955
    36   127    -0.0222792    -0.0360587     0.0000000     3.50750     0.00015
    36   128    -0.0000708     0.0000488     0.0000000     3.58950     0.00000
    36   129     0.0000000     0.0000000    -0.0010431     3.62220     0.00000
    36   130     0.0000000     0.0000000    -0.0141141     3.63320     0.00002
    36   131    -0.0008179    -0.0013199     0.0000000     3.68240     0.00000
    36   132     0.0000000     0.0000000     0.0000141     3.70440     0.00000
    36   133    -0.4518718    -0.7314509     0.0000000     3.70990     0.06719
    36   134    -0.0003601    -0.0005595     0.0000000     3.87420     0.00000
    36   135     0.0015427    -0.0010034     0.0000000     3.89130     0.00000
    36   136     0.0483694    -0.0298846     0.0000000     3.90720     0.00031
    36   137     0.0000000     0.0000000    -0.0000004     3.95290     0.00000
    36   138     0.0000000     0.0000000    -0.0194361     3.98100     0.00004
    36   139    -0.0000864    -0.0001524     0.0000000     3.98340     0.00000
    36   140     0.0000000     0.0000000    -0.0707043     4.17690     0.00051
    36   141     0.0001371     0.0002225     0.0000000     4.18070     0.00000
    36   142     0.0001672    -0.0001058     0.0000000     4.20230     0.00000
    36   143     0.0000000     0.0000000    -0.0000503     4.20460     0.00000
    36   144    -0.0218319     0.0134931     0.0000000     4.21750     0.00007
    36   145    -0.0005508    -0.0008914     0.0000000     4.23310     0.00000
    36   146     0.0000000     0.0000000     0.0001254     4.23470     0.00000
    36   147     0.0000000     0.0000000    -0.0000023     4.29080     0.00000
    36   148    -0.0000861     0.0000491     0.0000000     4.29970     0.00000
    36   149     0.0000000     0.0000000     0.0012280     4.34330     0.00000
    36   150     0.0000390    -0.0000277     0.0000000     4.35710     0.00000
    36   151     0.0007238    -0.0004487     0.0000000     4.36690     0.00000
    36   152    -0.0037437    -0.0060291     0.0000000     4.39890     0.00001
    36   153     0.0000000     0.0000000    -0.0000009     4.44140     0.00000
    36   154     0.0000734     0.0001319     0.0000000     4.47390     0.00000
    36   155     0.0000000     0.0000000     0.0000022     4.47420     0.00000
    36   156    -0.0027249     0.0016836     0.0000000     4.51200     0.00000
    36   157     0.0626796     0.1013867     0.0000000     4.55580     0.00159
    36   158     0.4076607    -0.2518217     0.0000000     4.56160     0.02566
    36   159     0.0000000     0.0000000    -0.0000067     4.58030     0.00000
    36   160     0.0006351     0.0009448     0.0000000     4.61690     0.00000
    36   161    -0.0427143    -0.0691528     0.0000000     4.63480     0.00075
    36   162     0.0030824    -0.0019265     0.0000000     4.66010     0.00000
    36   163    -0.0847922    -0.1373656     0.0000000     4.68090     0.00299
    36   164     0.0000000     0.0000000    -0.0787563     4.70900     0.00072
    36   165     0.0000000     0.0000000     0.0000678     4.73820     0.00000
    36   166    -0.0867190    -0.1404192     0.0000000     4.74840     0.00317
    36   167    -0.0007357     0.0005030     0.0000000     4.74960     0.00000
    36   168     0.0000000     0.0000000     0.0000001     4.75760     0.00000
    36   169     0.0003657     0.0006010     0.0000000     4.80260     0.00000
    36   170     0.0000923    -0.0000544     0.0000000     4.82400     0.00000
    36   171    -0.0691948     0.0428175     0.0000000     4.83670     0.00078
    36   172     0.0104993    -0.0065015     0.0000000     4.83690     0.00002
    36   173     0.0003559     0.0005994     0.0000000     4.85020     0.00000
    36   174     0.0000000     0.0000000     0.0680132     4.88940     0.00055
    36   175     0.3278681     0.5306496     0.0000000     4.97370     0.04741
    36   176    -0.0000876     0.0000361     0.0000000     4.99700     0.00000
    36   177     0.0000000     0.0000000     0.0000016     5.01250     0.00000
    36   178    -0.0003846    -0.0006031     0.0000000     5.08600     0.00000
    36   179     0.0000000     0.0000000     0.0160609     5.14300     0.00003
    36   180     0.0000000     0.0000000     0.0000003     5.18200     0.00000
    36   181    -0.0317817     0.0196503     0.0000000     5.18960     0.00018
    36   182     0.0000000     0.0000000     0.0000001     5.20000     0.00000
    36   183    -0.0848127    -0.1372552     0.0000000     5.24030     0.00334
    36   184    -0.0000776    -0.0000857     0.0000000     5.28250     0.00000
    36   185     0.0000000     0.0000000    -0.0071462     5.29230     0.00001
    36   186    -0.0003042    -0.0001279     0.0000000     5.34210     0.00000
    36   187     0.0000000     0.0000000     0.0000001     5.35040     0.00000
    36   188     0.0000000     0.0000000    -0.0000038     5.36750     0.00000
    36   189     0.6578239    -0.4064936     0.0000000     5.37020     0.07867
    36   190     0.0000000     0.0000000     0.0221396     5.42360     0.00007
    36   191    -0.0000400     0.0000313     0.0000000     5.43880     0.00000
    36   192     0.0000000     0.0000000     0.0002092     5.47730     0.00000
    36   193     0.0112037     0.0180825     0.0000000     5.50570     0.00006
    36   194     0.3239887    -0.2001474     0.0000000     5.52250     0.01962
    36   195     0.0000000     0.0000000     0.0000375     5.52470     0.00000
    36   196     0.0005329     0.0012668     0.0000000     5.53260     0.00000
    36   197     0.0001802    -0.0001130     0.0000000     5.54200     0.00000
    36   198     0.0000000     0.0000000    -0.0000097     5.54670     0.00000
    36   199     0.0000000     0.0000000     0.0000172     5.55740     0.00000
    36   200    -0.0002004    -0.0004297     0.0000000     5.59630     0.00000
    37    37     0.0012814    -0.0008152     0.0000000     0.00000     0.00000
    37    38     0.0000000     0.0000000     0.7286534     0.00460     0.00006
    37    39     0.0926751    -0.0572648     0.0000000     0.07060     0.00002
    37    40     0.0000000     0.0000000     0.0005030     0.07360     0.00000
    37    41     0.0000000     0.0000000     0.0002037     0.20280     0.00000
    37    42    -0.0017647     0.0010942     0.0000000     0.23120     0.00000
    37    43     0.0000000     0.0000000     0.0000674     0.31640     0.00000
    37    44     0.0000000     0.0000000    -0.0013018     0.41690     0.00000
    37    45     0.0329015     0.0533714     0.0000000     0.42520     0.00004
    37    46    -0.0011397     0.0007404     0.0000000     0.45280     0.00000
    37    47     0.0007887     0.0012492     0.0000000     0.45290     0.00000
    37    48     0.0009281    -0.0005801     0.0000000     0.50690     0.00000
    37    49     0.0294021    -0.0183222     0.0000000     0.54190     0.00002
    37    50     0.0000000     0.0000000     0.0001341     0.60020     0.00000
    37    51     0.0000000     0.0000000    -0.0003616     0.60160     0.00000
    37    52     0.0000000     0.0000000    -0.0000018     0.63050     0.00000
    37    53     0.7139127    -0.4409087     0.0000000     0.66640     0.01150
    37    54     0.0000000     0.0000000    -1.0784549     0.67820     0.01933
    37    55     0.0000000     0.0000000     0.8052298     0.74980     0.01191
    37    56     0.0000000     0.0000000     0.0000006     0.79690     0.00000
    37    57    -1.1415333    -1.8476509     0.0000000     0.80480     0.09300
    37    58     0.0000000     0.0000000     0.2916379     0.88570     0.00185
    37    59     0.0415352    -0.0255922     0.0000000     0.96910     0.00006
    37    60     0.0000000     0.0000000     0.8472637     0.97030     0.01706
    37    61     0.0000325     0.0000569     0.0000000     1.01180     0.00000
    37    62     0.2405409     0.3893070     0.0000000     1.09670     0.00563
    37    63     0.0000000     0.0000000     0.0701499     1.18570     0.00014
    37    64     0.0000000     0.0000000    -0.0000053     1.23740     0.00000
    37    65    -0.0000521     0.0000306     0.0000000     1.25680     0.00000
    37    66    -0.1276040     0.0787911     0.0000000     1.29260     0.00071
    37    67     0.0000000     0.0000000     0.0008707     1.33970     0.00000
    37    68    -0.0003161     0.0001924     0.0000000     1.34260     0.00000
    37    69    -0.0003492     0.0002153     0.0000000     1.43400     0.00000
    37    70     0.0000000     0.0000000    -0.0000009     1.49060     0.00000
    37    71     0.0000000     0.0000000    -0.0000042     1.54130     0.00000
    37    72     0.0000000     0.0000000     0.0011023     1.56660     0.00000
    37    73     0.0099780     0.0162581     0.0000000     1.59450     0.00001
    37    74     0.0010215     0.0018427     0.0000000     1.63010     0.00000
    37    75     0.0000000     0.0000000     0.0000073     1.66740     0.00000
    37    76     0.0000000     0.0000000     0.1309864     1.67320     0.00070
    37    77     0.0000000     0.0000000     0.0004419     1.67420     0.00000
    37    78    -1.0243496     0.6328961     0.0000000     1.78170     0.06329
    37    79    -0.0001422     0.0001239     0.0000000     1.78340     0.00000
    37    80    -0.8482922     0.5241426     0.0000000     1.84760     0.04501
    37    81    -0.1243569     0.0768306     0.0000000     1.92890     0.00101
    37    82     0.0000000     0.0000000    -0.0000022     1.99570     0.00000
    37    83    -0.0001126     0.0000676     0.0000000     2.04750     0.00000
    37    84    -0.0005249    -0.0008599     0.0000000     2.06550     0.00000
    37    85     0.0000000     0.0000000     0.0019532     2.06600     0.00000
    37    86    -0.0250525    -0.0405466     0.0000000     2.06690     0.00012
    37    87     0.0000000     0.0000000     0.0000140     2.06720     0.00000
    37    88     0.0000000     0.0000000     0.2723308     2.07720     0.00377
    37    89     0.0000000     0.0000000     0.0000138     2.10610     0.00000
    37    90     0.0000099     0.0000155     0.0000000     2.19010     0.00000
    37    91    -0.1672869     0.1033454     0.0000000     2.24090     0.00212
    37    92     0.0000000     0.0000000     0.0011385     2.24960     0.00000
    37    93     0.0000000     0.0000000    -0.0000446     2.24990     0.00000
    37    94    -0.1068047    -0.1728617     0.0000000     2.31900     0.00235
    37    95     0.7832348    -0.4839697     0.0000000     2.35620     0.04893
    37    96     0.0000000     0.0000000    -0.0000046     2.36920     0.00000
    37    97     0.0000000     0.0000000    -0.0005822     2.50430     0.00000
    37    98     0.0280227     0.0453361     0.0000000     2.53630     0.00018
    37    99    -0.0001347     0.0000752     0.0000000     2.53970     0.00000
    37   100     0.0000581     0.0000966     0.0000000     2.55950     0.00000
    37   101     0.0004601    -0.0002753     0.0000000     2.56420     0.00000
    37   102     0.0000000     0.0000000    -0.0002193     2.56690     0.00000
    37   103     0.0000000     0.0000000    -0.0004148     2.58250     0.00000
    37   104     0.0000000     0.0000000     0.0000115     2.62620     0.00000
    37   105     0.0004149    -0.0002537     0.0000000     2.66700     0.00000
    37   106     0.0732890     0.1186475     0.0000000     2.76920     0.00132
    37   107    -0.3129950    -0.5066081     0.0000000     2.85070     0.02477
    37   108     0.0000000     0.0000000     0.0000026     2.87810     0.00000
    37   109     0.0000000     0.0000000     0.0005491     2.87840     0.00000
    37   110    -0.0012028    -0.0019471     0.0000000     2.89130     0.00000
    37   111    -0.0002459    -0.0003992     0.0000000     2.90110     0.00000
    37   112     0.0005260     0.0008521     0.0000000     2.94890     0.00000
    37   113     0.0000000     0.0000000    -0.0000098     2.98410     0.00000
    37   114     0.0000000     0.0000000    -0.0000016     2.99670     0.00000
    37   115    -0.0300739    -0.0486709     0.0000000     3.03790     0.00024
    37   116     0.0000000     0.0000000    -0.0000352     3.10430     0.00000
    37   117    -0.0328144     0.0202560     0.0000000     3.11260     0.00011
    37   118    -0.0001686     0.0001046     0.0000000     3.12910     0.00000
    37   119    -0.0329059     0.0203621     0.0000000     3.13480     0.00012
    37   120     0.0000000     0.0000000     0.0000141     3.14140     0.00000
    37   121     0.0947371    -0.0585254     0.0000000     3.18770     0.00097
    37   122     0.0000000     0.0000000    -0.1075715     3.28250     0.00093
    37   123     0.0001006    -0.0000642     0.0000000     3.30290     0.00000
    37   124     0.0000000     0.0000000    -0.0000087     3.34240     0.00000
    37   125     0.0000000     0.0000000     0.0001251     3.34250     0.00000
    37   126     0.0000000     0.0000000    -0.0003276     3.45240     0.00000
    37   127     0.0000000     0.0000000     0.0037430     3.45350     0.00000
    37   128     0.0000000     0.0000000     0.0000036     3.53550     0.00000
    37   129    -0.0000428    -0.0000702     0.0000000     3.56820     0.00000
    37   130     0.0000280     0.0000361     0.0000000     3.57920     0.00000
    37   131     0.0000000     0.0000000    -0.1966401     3.62840     0.00344
    37   132     0.0003033    -0.0001845     0.0000000     3.65040     0.00000
    37   133     0.0000000     0.0000000    -0.0007981     3.65590     0.00000
    37   134     0.0000000     0.0000000     0.6742718     3.82020     0.04255
    37   135     0.0000000     0.0000000    -0.0000527     3.83730     0.00000
    37   136     0.0000000     0.0000000    -0.0000330     3.85320     0.00000
    37   137     0.0205429    -0.0128140     0.0000000     3.89890     0.00006
    37   138     0.0004490     0.0006997     0.0000000     3.92700     0.00000
    37   139     0.0000000     0.0000000    -0.4779811     3.92940     0.02199
    37   140     0.0000021     0.0000083     0.0000000     4.12290     0.00000
    37   141     0.0000000     0.0000000     0.0811298     4.12670     0.00067
    37   142     0.0000000     0.0000000     0.0000143     4.14830     0.00000
    37   143    -0.2337376    -0.3782899     0.0000000     4.15060     0.02011
    37   144     0.0000000     0.0000000    -0.0000049     4.16350     0.00000
    37   145     0.0000000     0.0000000    -0.0679239     4.17910     0.00047
    37   146    -0.0002573     0.0001559     0.0000000     4.18070     0.00000
    37   147     0.0049500    -0.0030894     0.0000000     4.23680     0.00000
    37   148     0.0000000     0.0000000    -0.0000142     4.24570     0.00000
    37   149    -0.0000402    -0.0000720     0.0000000     4.28930     0.00000
    37   150     0.0000000     0.0000000    -0.0000020     4.30310     0.00000
    37   151     0.0000000     0.0000000     0.0000470     4.31290     0.00000
    37   152     0.0000000     0.0000000     0.0001516     4.34490     0.00000
    37   153    -0.0644873     0.0398645     0.0000000     4.38740     0.00062
    37   154     0.0000000     0.0000000     0.0427244     4.41990     0.00020
    37   155     0.0003347    -0.0002064     0.0000000     4.42020     0.00000
    37   156     0.0000000     0.0000000     0.0000414     4.45800     0.00000
    37   157     0.0000000     0.0000000     0.0000149     4.50180     0.00000
    37   158     0.0000000     0.0000000     0.0000295     4.50760     0.00000
    37   159    -0.0002366     0.0001449     0.0000000     4.52630     0.00000
    37   160     0.0000000     0.0000000    -0.0124384     4.56290     0.00002
    37   161     0.0000000     0.0000000     0.0003398     4.58080     0.00000
    37   162     0.0000000     0.0000000    -0.0000018     4.60610     0.00000
    37   163     0.0000000     0.0000000     0.0009997     4.62690     0.00000
    37   164    -0.0000399    -0.0000617     0.0000000     4.65500     0.00000
    37   165    -0.0084985    -0.0137623     0.0000000     4.68420     0.00003
    37   166     0.0000000     0.0000000     0.0006458     4.69440     0.00000
    37   167     0.0000000     0.0000000     0.0000117     4.69560     0.00000
    37   168    -0.0064342     0.0039831     0.0000000     4.70360     0.00001
    37   169     0.0000000     0.0000000     0.0878910     4.74860     0.00090
    37   170     0.0000000     0.0000000     0.0000630     4.77000     0.00000
    37   171     0.0000000     0.0000000     0.0000056     4.78270     0.00000
    37   172     0.0000000     0.0000000     0.0000663     4.78290     0.00000
    37   173     0.0000000     0.0000000     0.1700565     4.79620     0.00340
    37   174     0.0000358     0.0000572     0.0000000     4.83540     0.00000
    37   175     0.0000000     0.0000000     0.0000154     4.91970     0.00000
    37   176     0.0000000     0.0000000     0.0000022     4.94300     0.00000
    37   177    -0.0002770     0.0001618     0.0000000     4.95850     0.00000
    37   178     0.0000000     0.0000000     0.7282937     5.03200     0.06539
    37   179    -0.0000402    -0.0000636     0.0000000     5.08900     0.00000
    37   180    -0.0103645     0.0063957     0.0000000     5.12800     0.00002
    37   181     0.0000000     0.0000000    -0.0000008     5.13560     0.00000
    37   182    -0.4166688    -0.6744321     0.0000000     5.14600     0.07923
